country,district_code,district,centx,centy,year_month,year,month,ipc,ha,ndvi_mean,ndvi_anom,rain_mean,rain_anom,et_mean,et_anom,count_violence,sum_fatalities,food_price_idx,area,cropland_pct,pop,ruggedness_mean,pasture_pct,date
South Sudan,113,Rumbek North,29.70424,7.52458,2013_05,2013,5,,,0.3979806,89.31167,20.45853,3.398477,6.394662,-1.695709,0,0,2.029815,4121.468,6.67751,52351.0,12618.04,90.82353,2013-05-01
South Sudan,113,Rumbek North,29.70424,7.52458,2013_06,2013,6,,,0.5539602,93.48693,34.64226,11.44824,13.78379,-2.915689,0,0,2.122923,4121.468,6.67751,52351.0,12618.04,90.82353,2013-06-01
South Sudan,113,Rumbek North,29.70424,7.52458,2013_07,2013,7,3.0,0.0,0.6718648,98.72816,28.66147,-2.04132,20.53786,-2.80081,0,0,2.208881,4121.468,6.67751,52351.0,12618.04,90.82353,2013-07-01
South Sudan,113,Rumbek North,29.70424,7.52458,2013_08,2013,8,,,0.7064791,104.1784,25.11083,-3.968485,27.93372,3.231369,0,0,2.264209,4121.468,6.67751,52351.0,12618.04,90.82353,2013-08-01
South Sudan,113,Rumbek North,29.70424,7.52458,2013_09,2013,9,,,0.676666,104.0697,33.01818,7.123655,22.03348,1.035413,0,0,2.225704,4121.468,6.67751,52351.0,12618.04,90.82353,2013-09-01
South Sudan,113,Rumbek North,29.70424,7.52458,2013_10,2013,10,2.0,0.0,0.656564,103.7274,13.77026,-0.3483659,18.42464,2.303745,0,0,2.178946,4121.468,6.67751,52351.0,12618.04,90.82353,2013-10-01
South Sudan,113,Rumbek North,29.70424,7.52458,2013_11,2013,11,,,0.6093156,107.4509,0.7067763,-0.5075445,10.02554,3.897301,0,0,2.259682,4121.468,6.67751,52351.0,12618.04,90.82353,2013-11-01
South Sudan,113,Rumbek North,29.70424,7.52458,2013_12,2013,12,,,0.5312871,123.8399,0.1047756,0.001052375,1.156072,0.5868764,0,0,2.105794,4121.468,6.67751,52351.0,12618.04,90.82353,2013-12-01
South Sudan,113,Rumbek North,29.70424,7.52458,2014_01,2014,1,2.0,0.0,0.3951823,122.7168,0.1493724,0.0409012,0.1498446,-0.2340039,0,0,2.084891,4121.468,6.67751,52770.0,12618.04,90.82353,2014-01-01
South Sudan,113,Rumbek North,29.70424,7.52458,2014_02,2014,2,,,0.2986535,115.4811,0.1466836,0.006617132,0.1054288,0.05408378,0,0,1.993074,4121.468,6.67751,52770.0,12618.04,90.82353,2014-02-01
South Sudan,113,Rumbek North,29.70424,7.52458,2014_03,2014,3,,,0.2919066,114.533,3.221811,0.9893856,0.835421,0.3590629,3,19,2.083163,4121.468,6.67751,52770.0,12618.04,90.82353,2014-03-01
South Sudan,113,Rumbek North,29.70424,7.52458,2014_04,2014,4,2.0,0.0,0.4234116,142.7133,22.89456,12.92419,6.908626,4.561569,0,0,2.219376,4121.468,6.67751,52770.0,12618.04,90.82353,2014-04-01
South Sudan,113,Rumbek North,29.70424,7.52458,2014_05,2014,5,,,0.6379198,143.1569,19.69825,2.638202,23.23891,15.14854,5,155,2.12528,4121.468,6.67751,52770.0,12618.04,90.82353,2014-05-01
South Sudan,113,Rumbek North,29.70424,7.52458,2014_06,2014,6,,,0.6478301,109.3285,23.73146,0.537437,23.58618,6.886696,1,0,2.260491,4121.468,6.67751,52770.0,12618.04,90.82353,2014-06-01
South Sudan,113,Rumbek North,29.70424,7.52458,2014_07,2014,7,2.0,0.0,0.7080359,104.0434,26.46613,-4.236656,25.3243,1.98563,1,34,2.275984,4121.468,6.67751,52770.0,12618.04,90.82353,2014-07-01
South Sudan,113,Rumbek North,29.70424,7.52458,2014_08,2014,8,,,0.6373431,93.98347,23.71059,-5.368729,23.88643,-0.8159259,0,0,2.255282,4121.468,6.67751,52770.0,12618.04,90.82353,2014-08-01
South Sudan,113,Rumbek North,29.70424,7.52458,2014_09,2014,9,,,0.6041256,92.91316,29.576,3.681472,21.25046,0.2523846,5,11,2.140871,4121.468,6.67751,52770.0,12618.04,90.82353,2014-09-01
South Sudan,113,Rumbek North,29.70424,7.52458,2014_10,2014,10,1.0,0.0,0.6184109,97.69974,18.52923,4.410606,19.07999,2.9591,1,12,2.211588,4121.468,6.67751,52770.0,12618.04,90.82353,2014-10-01
South Sudan,113,Rumbek North,29.70424,7.52458,2014_11,2014,11,,,0.6017864,106.1231,0.8803332,-0.3339875,11.49242,5.364175,0,0,2.474406,4121.468,6.67751,52770.0,12618.04,90.82353,2014-11-01
South Sudan,113,Rumbek North,29.70424,7.52458,2014_12,2014,12,,,0.5306066,123.6812,0.1048757,0.00115252,1.190158,0.6209628,0,0,2.348701,4121.468,6.67751,52770.0,12618.04,90.82353,2014-12-01
South Sudan,113,Rumbek North,29.70424,7.52458,2015_01,2015,1,2.0,0.0,0.4271215,132.635,0.1035716,-0.004899657,0.8952377,0.5113892,1,7,2.256607,4121.468,6.67751,53190.0,12618.04,90.82353,2015-01-01
South Sudan,113,Rumbek North,29.70424,7.52458,2015_02,2015,2,,,0.296116,114.5,0.2358152,0.0957488,0.2542301,0.202885,0,0,2.152261,4121.468,6.67751,53190.0,12618.04,90.82353,2015-02-01
South Sudan,113,Rumbek North,29.70424,7.52458,2015_03,2015,3,,,0.3360847,131.8668,4.762646,2.53022,2.271443,1.795085,0,0,2.172287,4121.468,6.67751,53190.0,12618.04,90.82353,2015-03-01
South Sudan,113,Rumbek North,29.70424,7.52458,2015_04,2015,4,3.0,0.0,0.3530123,118.9848,7.070537,-2.899831,2.633422,0.2863642,0,0,2.480787,4121.468,6.67751,53190.0,12618.04,90.82353,2015-04-01
South Sudan,113,Rumbek North,29.70424,7.52458,2015_05,2015,5,,,0.5700144,127.9181,14.25237,-2.807685,10.84138,2.751006,0,0,2.573467,4121.468,6.67751,53190.0,12618.04,90.82353,2015-05-01
South Sudan,113,Rumbek North,29.70424,7.52458,2015_06,2015,6,,,0.6396991,107.9563,22.87989,-0.3141369,19.67231,2.972827,0,0,2.757249,4121.468,6.67751,53190.0,12618.04,90.82353,2015-06-01
South Sudan,113,Rumbek North,29.70424,7.52458,2015_07,2015,7,3.0,0.0,0.6670227,98.01663,26.76885,-3.93394,22.11198,-1.226692,0,0,3.123214,4121.468,6.67751,53190.0,12618.04,90.82353,2015-07-01
South Sudan,113,Rumbek North,29.70424,7.52458,2015_08,2015,8,,,0.6747259,99.496,27.88781,-1.191503,24.48745,-0.2149087,0,0,3.572789,4121.468,6.67751,53190.0,12618.04,90.82353,2015-08-01
South Sudan,113,Rumbek North,29.70424,7.52458,2015_09,2015,9,,,0.6412188,98.61802,23.20201,-2.692509,17.90416,-3.093911,0,0,3.581618,4121.468,6.67751,53190.0,12618.04,90.82353,2015-09-01
South Sudan,113,Rumbek North,29.70424,7.52458,2015_10,2015,10,2.0,0.0,0.6167605,97.439,16.33298,2.214353,14.94076,-1.180134,0,0,3.598068,4121.468,6.67751,53190.0,12618.04,90.82353,2015-10-01
South Sudan,113,Rumbek North,29.70424,7.52458,2015_11,2015,11,,,0.5392231,95.09028,1.215897,0.001576514,3.441359,-2.686883,0,0,3.280046,4121.468,6.67751,53190.0,12618.04,90.82353,2015-11-01
South Sudan,113,Rumbek North,29.70424,7.52458,2015_12,2015,12,,,0.3194289,74.45696,0.1724948,0.06877163,0.4284408,-0.1407546,0,0,4.282885,4121.468,6.67751,53190.0,12618.04,90.82353,2015-12-01
South Sudan,113,Rumbek North,29.70424,7.52458,2016_01,2016,1,,,0.2452674,76.1634,0.1035716,-0.004899657,0.0800222,-0.3038264,0,0,5.240137,4121.468,6.67751,76162.0,12618.04,90.82353,2016-01-01
South Sudan,113,Rumbek North,29.70424,7.52458,2016_02,2016,2,2.0,0.0,0.2327884,90.01291,0.1391044,-0.000962006,0.01349255,-0.0378525,0,0,5.568867,4121.468,6.67751,76162.0,12618.04,90.82353,2016-02-01
South Sudan,113,Rumbek North,29.70424,7.52458,2016_03,2016,3,,,0.2292895,89.96441,4.947944,2.715519,1.132012,0.6556537,0,0,6.539365,4121.468,6.67751,76162.0,12618.04,90.82353,2016-03-01
South Sudan,113,Rumbek North,29.70424,7.52458,2016_04,2016,4,,,0.318274,107.276,11.64107,1.670696,2.122347,-0.2247105,2,20,6.412332,4121.468,6.67751,76162.0,12618.04,90.82353,2016-04-01
South Sudan,113,Rumbek North,29.70424,7.52458,2016_05,2016,5,,,0.5273085,118.3344,24.79213,7.732076,13.45436,5.363988,1,3,6.669487,4121.468,6.67751,76162.0,12618.04,90.82353,2016-05-01
South Sudan,113,Rumbek North,29.70424,7.52458,2016_06,2016,6,3.0,0.0,0.6574841,110.9578,28.65716,5.463132,22.56976,5.87028,0,0,7.144059,4121.468,6.67751,76162.0,12618.04,90.82353,2016-06-01
South Sudan,113,Rumbek North,29.70424,7.52458,2016_07,2016,7,,,0.7177949,105.4774,35.04415,4.341365,30.87181,7.533141,0,0,6.928719,4121.468,6.67751,76162.0,12618.04,90.82353,2016-07-01
South Sudan,113,Rumbek North,29.70424,7.52458,2016_08,2016,8,,,0.6535696,96.37626,21.84273,-7.236584,25.50076,0.7984033,1,3,9.135946,4121.468,6.67751,76162.0,12618.04,90.82353,2016-08-01
South Sudan,113,Rumbek North,29.70424,7.52458,2016_09,2016,9,,,0.6350244,97.66533,21.19017,-4.704355,20.79824,-0.1998351,0,0,12.74675,4121.468,6.67751,76162.0,12618.04,90.82353,2016-09-01
South Sudan,113,Rumbek North,29.70424,7.52458,2016_10,2016,10,2.0,0.0,0.6440245,101.7463,14.43699,0.3183633,14.09466,-2.026233,0,0,15.17431,4121.468,6.67751,76162.0,12618.04,90.82353,2016-10-01
South Sudan,113,Rumbek North,29.70424,7.52458,2016_11,2016,11,,,0.5722573,100.9158,0.4952825,-0.7190382,2.230257,-3.897985,3,23,18.79403,4121.468,6.67751,76162.0,12618.04,90.82353,2016-11-01
South Sudan,113,Rumbek North,29.70424,7.52458,2016_12,2016,12,,,0.4484174,104.5234,0.1047079,0.000984688,0.5291451,-0.04005026,0,0,21.77753,4121.468,6.67751,76162.0,12618.04,90.82353,2016-12-01
South Sudan,113,Rumbek North,29.70424,7.52458,2017_01,2017,1,,,0.329068,102.1862,0.1035716,-0.004899657,0.03884874,-0.3449998,0,0,24.09395,4121.468,6.67751,99135.0,12618.04,90.82353,2017-01-01
South Sudan,113,Rumbek North,29.70424,7.52458,2017_02,2017,2,3.0,0.0,0.2640473,102.0999,0.1403348,0.00026835,0.04788658,-0.003458478,0,0,26.41889,4121.468,6.67751,99135.0,12618.04,90.82353,2017-02-01
South Sudan,113,Rumbek North,29.70424,7.52458,2017_03,2017,3,,,0.2477124,97.19285,1.563975,-0.6684506,0.06915166,-0.4072065,0,0,29.21519,4121.468,6.67751,99135.0,12618.04,90.82353,2017-03-01
South Sudan,113,Rumbek North,29.70424,7.52458,2017_04,2017,4,,,0.2789354,94.01676,10.0113,0.04093117,1.929904,-0.4171537,0,0,33.00225,4121.468,6.67751,99135.0,12618.04,90.82353,2017-04-01
South Sudan,113,Rumbek North,29.70424,7.52458,2017_05,2017,5,,,0.4581027,102.8038,16.2367,-0.8233531,6.388687,-1.701684,0,0,32.52225,4121.468,6.67751,99135.0,12618.04,90.82353,2017-05-01
South Sudan,113,Rumbek North,29.70424,7.52458,2017_06,2017,6,3.0,0.0,0.6087293,102.7298,21.06076,-2.133269,16.66865,-0.0308338,0,0,36.01666,4121.468,6.67751,99135.0,12618.04,90.82353,2017-06-01
South Sudan,113,Rumbek North,29.70424,7.52458,2017_07,2017,7,,,0.6849987,100.6581,30.36959,-0.333196,23.99123,0.6525618,0,0,38.05998,4121.468,6.67751,99135.0,12618.04,90.82353,2017-07-01
South Sudan,113,Rumbek North,29.70424,7.52458,2017_08,2017,8,,,0.7113937,104.9031,30.34296,1.263646,28.7926,4.090242,0,0,39.49687,4121.468,6.67751,99135.0,12618.04,90.82353,2017-08-01
South Sudan,113,Rumbek North,29.70424,7.52458,2017_09,2017,9,,,0.6818496,104.8669,24.43907,-1.45545,25.29441,4.296337,0,0,38.80404,4121.468,6.67751,99135.0,12618.04,90.82353,2017-09-01
South Sudan,113,Rumbek North,29.70424,7.52458,2017_10,2017,10,3.0,0.0,0.6786039,107.2093,11.5057,-2.61293,19.52178,3.400885,0,0,38.76355,4121.468,6.67751,99135.0,12618.04,90.82353,2017-10-01
South Sudan,113,Rumbek North,29.70424,7.52458,2017_11,2017,11,,,0.6229471,109.8547,1.250212,0.03589109,13.44041,7.312169,0,0,37.48094,4121.468,6.67751,99135.0,12618.04,90.82353,2017-11-01
South Sudan,113,Rumbek North,29.70424,7.52458,2017_12,2017,12,,,0.4681358,109.1197,0.1049871,0.001263905,0.5859737,0.01677833,0,0,39.57777,4121.468,6.67751,99135.0,12618.04,90.82353,2017-12-01
South Sudan,113,Rumbek North,29.70424,7.52458,2018_01,2018,1,,,0.3075345,95.49933,0.1035716,-0.004899657,0.2472298,-0.1366188,0,0,42.46242,4121.468,6.67751,122107.0,12618.04,90.82353,2018-01-01
South Sudan,113,Rumbek North,29.70424,7.52458,2018_02,2018,2,3.0,0.0,0.2573067,99.49344,0.2500966,0.1100302,0.06407832,0.01273327,0,0,41.12823,4121.468,6.67751,122107.0,12618.04,90.82353,2018-02-01
South Sudan,113,Rumbek North,29.70424,7.52458,2018_03,2018,3,,,0.3019111,118.4583,5.298712,3.066287,1.855294,1.378936,0,0,48.734,4121.468,6.67751,122107.0,12618.04,90.82353,2018-03-01
South Sudan,113,Rumbek North,29.70424,7.52458,2018_04,2018,4,,,0.3106805,104.7166,9.707674,-0.2626947,4.637563,2.290506,0,0,52.73581,4121.468,6.67751,122107.0,12618.04,90.82353,2018-04-01
South Sudan,113,Rumbek North,29.70424,7.52458,2018_05,2018,5,,,0.3921472,88.00259,18.68744,1.627393,8.73985,0.6494794,0,0,55.74888,4121.468,6.67751,122107.0,12618.04,90.82353,2018-05-01
South Sudan,113,Rumbek North,29.70424,7.52458,2018_06,2018,6,3.0,1.0,0.6194315,104.5359,25.69806,2.50403,20.83669,4.137214,0,0,56.86165,4121.468,6.67751,122107.0,12618.04,90.82353,2018-06-01
South Sudan,113,Rumbek North,29.70424,7.52458,2018_07,2018,7,,,0.709459,104.2525,25.57179,-5.130999,25.00712,1.668451,0,0,58.03005,4121.468,6.67751,122107.0,12618.04,90.82353,2018-07-01
South Sudan,113,Rumbek North,29.70424,7.52458,2018_08,2018,8,,,0.7033564,103.7179,29.50759,0.4282779,27.19758,2.495226,0,0,58.46821,4121.468,6.67751,122107.0,12618.04,90.82353,2018-08-01
South Sudan,113,Rumbek North,29.70424,7.52458,2018_09,2018,9,,,0.6896303,106.0636,28.95631,3.061782,18.851,-2.147067,0,0,58.15757,4121.468,6.67751,122107.0,12618.04,90.82353,2018-09-01
South Sudan,113,Rumbek North,29.70424,7.52458,2018_10,2018,10,4.0,0.0,0.6629304,104.7332,11.84768,-2.270941,18.90487,2.783983,0,0,56.03705,4121.468,6.67751,122107.0,12618.04,90.82353,2018-10-01
South Sudan,113,Rumbek North,29.70424,7.52458,2018_11,2018,11,,,0.5368355,94.66923,1.883843,0.6695224,5.243704,-0.8845377,0,0,57.40738,4121.468,6.67751,122107.0,12618.04,90.82353,2018-11-01
South Sudan,113,Rumbek North,29.70424,7.52458,2018_12,2018,12,,,0.3222973,75.12558,0.1047079,0.000984688,0.572706,0.003510712,2,12,62.77602,4121.468,6.67751,122107.0,12618.04,90.82353,2018-12-01
South Sudan,113,Rumbek North,29.70424,7.52458,2019_01,2019,1,,,0.2709123,84.12697,0.1511409,0.04266967,0.04472925,-0.3391193,0,0,55.88235,4121.468,6.67751,145080.0,12618.04,90.82353,2019-01-01
South Sudan,113,Rumbek North,29.70424,7.52458,2019_02,2019,2,3.0,0.0,0.2415308,93.39333,0.1447979,0.004731447,0.1384199,0.08707484,0,0,56.9298,4121.468,6.67751,145080.0,12618.04,90.82353,2019-02-01
South Sudan,113,Rumbek North,29.70424,7.52458,2019_03,2019,3,,,0.2361793,92.9164,1.426719,-0.7850471,0.1052978,-0.3652277,0,0,58.41478,4121.468,6.67751,145080.0,12618.04,90.82353,2019-03-01
South Sudan,113,Rumbek North,29.70424,7.52458,2019_04,2019,4,,,0.2472289,83.69572,7.361225,-2.609144,3.295912,0.9381362,0,0,57.92453,4121.468,6.67751,145080.0,12618.04,90.82353,2019-04-01
South Sudan,113,Rumbek North,29.70424,7.52458,2019_05,2019,5,,,0.3318753,74.47683,16.99784,-0.0622144,7.698912,-0.3914588,0,0,62.31983,4121.468,6.67751,145080.0,12618.04,90.82353,2019-05-01
South Sudan,113,Rumbek North,29.70424,7.52458,2019_06,2019,6,4.0,0.0,0.584473,98.6363,38.4489,15.25488,19.51073,2.811253,0,0,68.5215,4121.468,6.67751,145080.0,12618.04,90.82353,2019-06-01
South Sudan,113,Rumbek North,29.70424,7.52458,2019_07,2019,7,,,0.6926427,101.7814,30.01225,-0.69054,26.78074,3.442073,0,0,69.23747,4121.468,6.67751,145080.0,12618.04,90.82353,2019-07-01
South Sudan,113,Rumbek North,29.70424,7.52458,2019_08,2019,8,,,0.7021032,103.5331,24.80454,-4.274777,25.40359,0.7012383,0,0,71.23951,4121.468,6.67751,145080.0,12618.04,90.82353,2019-08-01
South Sudan,113,Rumbek North,29.70424,7.52458,2019_09,2019,9,,,0.6915665,106.3614,26.14392,0.2493927,23.36007,2.361998,0,0,70.93936,4121.468,6.67751,145080.0,12618.04,90.82353,2019-09-01
South Sudan,113,Rumbek North,29.70424,7.52458,2019_10,2019,10,3.0,1.0,0.6860319,108.3829,12.29873,-1.819892,24.68172,8.560832,0,0,73.61169,4121.468,6.67751,145080.0,12618.04,90.82353,2019-10-01
South Sudan,113,Rumbek North,29.70424,7.52458,2019_11,2019,11,,,0.63486,111.9555,2.163732,0.9494112,19.29114,13.16289,2,79,75.50972,4121.468,6.67751,145080.0,12618.04,90.82353,2019-11-01
South Sudan,113,Rumbek North,29.70424,7.52458,2019_12,2019,12,,,0.4872266,113.5696,0.1086219,0.004898659,4.449562,3.880367,0,0,75.62257,4121.468,6.67751,145080.0,12618.04,90.82353,2019-12-01
South Sudan,113,Rumbek North,29.70424,7.52458,2020_01,2020,1,,,0.3509175,108.9712,0.1035689,-0.005996436,0.7351764,0.3513279,0,0,75.35552,4121.468,6.67751,47683.5,12618.04,90.82353,2020-01-01
South Sudan,113,Rumbek North,29.70424,7.52458,2020_02,2020,2,4.0,0.0,0.2843969,109.9685,0.1391024,-0.001085336,0.04155815,-0.009786903,1,0,76.95499,4121.468,6.67751,47683.5,12618.04,90.82353,2020-02-01
South Sudan,114,Akobo,32.85308,7.799214,2007_01,2007,1,,,0.3613173,114.8934,0.2051473,-0.02073317,1.11329,0.2650869,0,0,0.6164294,9027.626,10.04692,147537.9,2787.772,89.71963,2007-01-01
South Sudan,114,Akobo,32.85308,7.799214,2007_02,2007,2,,,0.2671245,108.1852,0.5426816,0.1039268,0.0915784,-0.2313178,0,0,0.6046183,9027.626,10.04692,147537.9,2787.772,89.71963,2007-02-01
South Sudan,114,Akobo,32.85308,7.799214,2007_03,2007,3,,,0.2387328,100.4517,2.225335,-0.8042468,0.5356564,-0.1833734,0,0,0.6136556,9027.626,10.04692,147537.9,2787.772,89.71963,2007-03-01
South Sudan,114,Akobo,32.85308,7.799214,2007_04,2007,4,,,0.259501,101.1078,11.46612,2.47648,2.645307,-0.7804871,0,0,0.6373518,9027.626,10.04692,147537.9,2787.772,89.71963,2007-04-01
South Sudan,114,Akobo,32.85308,7.799214,2007_05,2007,5,,,0.308479,80.04328,14.50701,-3.713707,5.944055,-3.571978,0,0,0.6560695,9027.626,10.04692,147537.9,2787.772,89.71963,2007-05-01
South Sudan,114,Akobo,32.85308,7.799214,2007_06,2007,6,,,0.5296153,98.46823,23.39753,2.753209,14.97116,-1.61437,1,56,0.6773791,9027.626,10.04692,147537.9,2787.772,89.71963,2007-06-01
South Sudan,114,Akobo,32.85308,7.799214,2007_07,2007,7,,,0.5384785,86.7465,30.53616,0.101341,23.08032,1.289148,0,0,0.6735545,9027.626,10.04692,147537.9,2787.772,89.71963,2007-07-01
South Sudan,114,Akobo,32.85308,7.799214,2007_08,2007,8,,,0.6538801,99.59139,30.00684,0.9182494,26.12448,1.417335,0,0,0.6953089,9027.626,10.04692,147537.9,2787.772,89.71963,2007-08-01
South Sudan,114,Akobo,32.85308,7.799214,2007_09,2007,9,,,0.6421527,98.17466,31.30606,9.298405,21.81241,-1.116679,0,0,0.7001292,9027.626,10.04692,147537.9,2787.772,89.71963,2007-09-01
South Sudan,114,Akobo,32.85308,7.799214,2007_10,2007,10,,,0.6090338,96.30383,8.313496,-4.979324,17.27729,-3.305408,0,0,0.7239618,9027.626,10.04692,147537.9,2787.772,89.71963,2007-10-01
South Sudan,114,Akobo,32.85308,7.799214,2007_11,2007,11,,,0.580237,102.299,5.870678,2.532926,11.25009,-1.481927,0,0,0.7277336,9027.626,10.04692,147537.9,2787.772,89.71963,2007-11-01
South Sudan,114,Akobo,32.85308,7.799214,2007_12,2007,12,,,0.4556388,106.0737,0.3807608,-0.04210179,1.306006,-2.659504,0,0,0.7257392,9027.626,10.04692,147537.9,2787.772,89.71963,2007-12-01
South Sudan,114,Akobo,32.85308,7.799214,2008_01,2008,1,,,0.3430342,109.0797,0.269202,0.04332154,0.7940354,-0.0541679,0,0,0.7427437,9027.626,10.04692,152869.0,2787.772,89.71963,2008-01-01
South Sudan,114,Akobo,32.85308,7.799214,2008_02,2008,2,,,0.2453763,99.37717,0.4366206,-0.002134193,0.08432911,-0.2385671,0,0,0.7292941,9027.626,10.04692,152869.0,2787.772,89.71963,2008-02-01
South Sudan,114,Akobo,32.85308,7.799214,2008_03,2008,3,,,0.2393484,100.7107,4.066555,1.036974,0.3313165,-0.3877132,0,0,0.7614389,9027.626,10.04692,152869.0,2787.772,89.71963,2008-03-01
South Sudan,114,Akobo,32.85308,7.799214,2008_04,2008,4,,,0.2843532,110.7908,15.52361,6.533973,7.667222,4.241428,0,0,0.7844461,9027.626,10.04692,152869.0,2787.772,89.71963,2008-04-01
South Sudan,114,Akobo,32.85308,7.799214,2008_05,2008,5,,,0.5547908,143.9556,15.9594,-2.261324,18.57293,9.056892,0,0,0.7904471,9027.626,10.04692,152869.0,2787.772,89.71963,2008-05-01
South Sudan,114,Akobo,32.85308,7.799214,2008_06,2008,6,,,0.5851717,108.7975,15.74621,-4.898113,20.7023,4.116777,0,0,0.814594,9027.626,10.04692,152869.0,2787.772,89.71963,2008-06-01
South Sudan,114,Akobo,32.85308,7.799214,2008_07,2008,7,,,0.606784,97.75021,27.99568,-2.43914,21.27369,-0.5174852,0,0,0.8244553,9027.626,10.04692,152869.0,2787.772,89.71963,2008-07-01
South Sudan,114,Akobo,32.85308,7.799214,2008_08,2008,8,,,0.5931838,90.34683,31.89776,2.809166,20.70298,-4.004161,0,0,0.8357877,9027.626,10.04692,152869.0,2787.772,89.71963,2008-08-01
South Sudan,114,Akobo,32.85308,7.799214,2008_09,2008,9,,,0.6165577,94.2616,25.15884,3.151194,17.33719,-5.591906,0,0,0.8455655,9027.626,10.04692,152869.0,2787.772,89.71963,2008-09-01
South Sudan,114,Akobo,32.85308,7.799214,2008_10,2008,10,,,0.5872243,92.85518,13.34735,0.05452915,14.95975,-5.622947,0,0,0.8560099,9027.626,10.04692,152869.0,2787.772,89.71963,2008-10-01
South Sudan,114,Akobo,32.85308,7.799214,2008_11,2008,11,,,0.5406154,95.31354,2.019018,-1.318734,6.41316,-6.318861,0,0,0.8370732,9027.626,10.04692,152869.0,2787.772,89.71963,2008-11-01
South Sudan,114,Akobo,32.85308,7.799214,2008_12,2008,12,,,0.4649392,108.2389,0.3817376,-0.04112499,2.099063,-1.866447,0,0,0.843902,9027.626,10.04692,152869.0,2787.772,89.71963,2008-12-01
South Sudan,114,Akobo,32.85308,7.799214,2009_01,2009,1,,,0.3804694,120.9835,0.2301234,0.003281046,0.6844236,-0.1637796,1,300,0.848652,9027.626,10.04692,158222.0,2787.772,89.71963,2009-01-01
South Sudan,114,Akobo,32.85308,7.799214,2009_02,2009,2,,,0.3007975,121.8227,0.4350068,-0.004309478,0.2684171,-0.05447908,0,0,0.8346153,9027.626,10.04692,158222.0,2787.772,89.71963,2009-02-01
South Sudan,114,Akobo,32.85308,7.799214,2009_03,2009,3,,,0.2680896,112.9112,2.959549,-0.08901233,0.7389871,0.01158773,0,0,0.8463704,9027.626,10.04692,158222.0,2787.772,89.71963,2009-03-01
South Sudan,114,Akobo,32.85308,7.799214,2009_04,2009,4,,,0.2870662,111.9506,12.69851,3.708869,10.64657,7.26788,1,250,0.8906213,9027.626,10.04692,158222.0,2787.772,89.71963,2009-04-01
South Sudan,114,Akobo,32.85308,7.799214,2009_05,2009,5,,,0.3766491,97.73187,5.501448,-12.71927,12.18863,2.672602,0,0,0.9466998,9027.626,10.04692,158222.0,2787.772,89.71963,2009-05-01
South Sudan,114,Akobo,32.85308,7.799214,2009_06,2009,6,,,0.3828848,71.18749,16.23929,-4.405028,13.16528,-3.420245,0,0,0.9886158,9027.626,10.04692,158222.0,2787.772,89.71963,2009-06-01
South Sudan,114,Akobo,32.85308,7.799214,2009_07,2009,7,4.0,,0.4747227,76.47572,18.40252,-12.0323,12.34894,-9.442238,2,161,1.011267,9027.626,10.04692,158222.0,2787.772,89.71963,2009-07-01
